,date,kst,TEMP,longitude,latitude
515,20230801,4:17,282.434,-7.99295,48.13045
516,20230801,4:18,282.431,-7.989733333333334,48.13195
517,20230801,4:18,282.711,-7.986516666666667,48.13333333333333
518,20230801,4:19,282.597,-7.983066666666668,48.134683333333335
519,20230801,4:19,282.423,-7.979833333333333,48.13604999999999
520,20230801,4:20,282.338,-7.9766,48.13741666666667
521,20230801,4:20,282.055,-7.973366666666667,48.13886666666667
522,20230801,4:21,281.82,-7.970183333333334,48.14025
523,20230801,4:21,281.724,-7.96675,48.14163333333333
524,20230801,4:22,281.946,-7.96355,48.14303333333334
525,20230801,4:22,282.191,-7.961416666666666,48.144416666666665
526,20230801,4:23,281.967,-7.958183333333333,48.14586666666667
527,20230801,4:23,282.338,-7.954966666666666,48.14725
528,20230801,4:24,282.61,-7.951549999999999,48.14863333333333
529,20230801,4:24,282.359,-7.948316666666667,48.15
530,20230801,4:25,282.21,-7.9451,48.151500000000006
531,20230801,4:25,281.737,-7.9419,48.15288333333333
532,20230801,4:26,281.479,-7.9387,48.154283333333325
533,20230801,4:26,281.324,-7.935266666666666,48.15565
534,20230801,4:27,281.233,-7.932033333333334,48.15698333333333
535,20230801,4:27,281.764,-7.928783333333333,48.158383333333326
536,20230801,4:28,281.86,-7.925516666666666,48.15968333333333
537,20230801,4:28,282.098,-7.922266666666667,48.16054999999999
538,20230801,4:29,282.271,-7.918833333333334,48.16188333333333
539,20230801,4:29,282.199,-7.915616666666667,48.1632
540,20230801,4:30,281.881,-7.912400000000001,48.16463333333333
541,20230801,4:30,281.609,-7.909183333333334,48.16598333333333
542,20230801,4:31,281.668,-7.905733333333334,48.16729999999999
543,20230801,4:31,281.777,-7.902516666666666,48.16861666666667
544,20230801,4:32,282.204,-7.899316666666666,48.16995
545,20230801,4:32,282.722,-7.89615,48.17139999999999
546,20230801,4:33,282.519,-7.892983333333333,48.17274999999999
547,20230801,4:33,282.335,-7.889583333333333,48.17408333333333
548,20230801,4:34,282.055,-7.886383333333333,48.17541666666666
549,20230801,4:34,281.796,-7.883199999999999,48.17674999999999
550,20230801,4:35,281.951,-7.881066666666667,48.17816666666666
551,20230801,4:35,281.639,-7.87785,48.179516666666665
552,20230801,4:36,281.855,-7.874416666666667,48.18084999999999
553,20230801,4:36,281.962,-7.871216666666667,48.1822
554,20230801,4:37,282.122,-7.867983333333332,48.18363333333333
555,20230801,4:37,282.247,-7.864766666666666,48.184983333333335
556,20230801,4:38,282.37,-7.861633333333333,48.18641666666667
557,20230801,4:38,282.103,-7.858416666666667,48.18791666666666
558,20230801,4:39,282.05,-7.855383333333333,48.18943333333333
559,20230801,4:39,281.921,-7.852366666666668,48.19106666666666
560,20230801,4:40,282.095,-7.849333333333334,48.19258333333334
561,20230801,4:40,282.658,-7.846316666666667,48.194116666666666
562,20230801,4:41,282.538,-7.843083333333334,48.19513333333333
563,20230801,4:41,282.236,-7.840016666666666,48.19665
564,20230801,4:42,282.477,-7.83695,48.198150000000005
565,20230801,4:42,282.039,-7.833866666666667,48.19975
566,20230801,4:43,281.588,-7.830783333333333,48.20126666666667
567,20230801,4:43,281.705,-7.827516666666666,48.2028
