,date,kst,ME(S) CYL EXH GAS MEAN TEMP
995,20230801,8:17,280.806
996,20230801,8:18,280.771
997,20230801,8:18,281.396
998,20230801,8:19,281.753
999,20230801,8:19,281.692
1000,20230801,8:20,281.551
1001,20230801,8:20,281.209
1002,20230801,8:21,281.334
1003,20230801,8:21,281.455
1004,20230801,8:22,281.454
1005,20230801,8:22,281.425
1006,20230801,8:23,281.297
1007,20230801,8:23,280.913
1008,20230801,8:24,280.715
1009,20230801,8:24,280.523
1010,20230801,8:25,280.777
1011,20230801,8:25,280.617
1012,20230801,8:26,280.539
1013,20230801,8:26,280.566
1014,20230801,8:27,280.352
1015,20230801,8:27,280.158
1016,20230801,8:28,280.344
1017,20230801,8:28,279.781
1018,20230801,8:29,279.837
1019,20230801,8:29,280.299
1020,20230801,8:30,280.766
1021,20230801,8:30,280.456
1022,20230801,8:31,280.537
1023,20230801,8:31,280.475
1024,20230801,8:32,280.526
1025,20230801,8:32,280.286
1026,20230801,8:33,280.35
1027,20230801,8:33,280.387
1028,20230801,8:34,280.342
1029,20230801,8:34,280.39
1030,20230801,8:35,280.755
1031,20230801,8:35,280.758
1032,20230801,8:36,280.633
1033,20230801,8:36,280.403
1034,20230801,8:37,280.686
1035,20230801,8:37,281.006
1036,20230801,8:38,280.982
1037,20230801,8:38,281.073
1038,20230801,8:39,281.1
1039,20230801,8:39,281.196
1040,20230801,8:40,281.07
1041,20230801,8:40,281.057
1042,20230801,8:41,281.02
1043,20230801,8:41,280.835
1044,20230801,8:42,280.846
1045,20230801,8:42,280.883
1046,20230801,8:43,281.182
1047,20230801,8:43,281.142
1048,20230801,8:44,280.659
1049,20230801,8:44,280.438
1050,20230801,8:45,280.51
1051,20230801,8:45,280.558
1052,20230801,8:46,280.534
1053,20230801,8:46,280.512
1054,20230801,8:47,280.462
1055,20230801,8:47,280.558
1056,20230801,8:48,280.571
1057,20230801,8:48,280.683
1058,20230801,8:49,280.806
1059,20230801,8:49,280.531
1060,20230801,8:50,280.238
1061,20230801,8:50,280.406
1062,20230801,8:51,280.633
1063,20230801,8:51,280.681
1064,20230801,8:52,280.699
1065,20230801,8:52,280.59
1066,20230801,8:53,280.603
1067,20230801,8:53,280.384
1068,20230801,8:54,280.216
1069,20230801,8:54,280.617
1070,20230801,8:55,280.742
1071,20230801,8:55,280.971
1072,20230801,8:56,281.094
1073,20230801,8:56,280.867
1074,20230801,8:57,280.87
1075,20230801,8:57,280.894
1076,20230801,8:58,280.625
1077,20230801,8:58,280.475
1078,20230801,8:59,280.545
1079,20230801,8:59,280.851
